,binary bipolar predictions,ground truths (tx),linear predictions
2608,-1,-1.0,-0.05842951
2609,-1,-1.0,-0.109963775
2610,-1,1.0,-0.07448672
2611,1,-1.0,0.0017709471
2612,1,1.0,0.025388498
2613,1,-1.0,0.10111563
2614,1,1.0,0.061051037
2615,1,-1.0,0.07285519
2616,-1,1.0,-0.19079128
2617,-1,-1.0,-0.5564395
2618,-1,-1.0,-0.6317911
2619,-1,-1.0,-0.55200016
2620,-1,1.0,-0.6071422
2621,-1,-1.0,-0.7754515
2622,-1,-1.0,-0.87446207
2623,-1,-1.0,-0.8495511
2624,-1,-1.0,-0.7082078
2625,-1,1.0,-0.687866
2626,-1,-1.0,-0.6269392
2627,-1,-1.0,-0.5071664
2628,-1,1.0,-0.54265445
2629,-1,-1.0,-0.6957807
2630,-1,-1.0,-0.6853037
2631,-1,-1.0,-0.60974216
2632,-1,1.0,-0.42172566
2633,-1,-1.0,-0.08362779
2634,1,1.0,0.38045627
2635,1,1.0,0.52938116
2636,1,1.0,0.54739195
2637,1,-1.0,0.603781
2638,1,1.0,0.7361848
2639,1,1.0,0.7479013
2640,1,1.0,0.5950522
2641,1,-1.0,0.6339971
2642,1,1.0,0.7587585
2643,1,1.0,0.86968195
2644,1,1.0,0.8548986
2645,1,1.0,0.69685197
2646,1,-1.0,0.6490371
2647,1,1.0,0.6272642
2648,1,1.0,0.4824951
2649,1,-1.0,0.35597166
2650,1,1.0,0.081741616
2651,-1,-1.0,-0.18744932
2652,1,-1.0,0.0028672405
2653,1,1.0,0.16354226
2654,1,1.0,0.2487993
2655,1,-1.0,0.3638471
2656,1,1.0,0.45220527
2657,1,1.0,0.18426211
2658,-1,-1.0,-0.27605754
2659,-1,-1.0,-0.50959307
2660,-1,-1.0,-0.44947496
2661,-1,1.0,-0.3435346
2662,-1,-1.0,-0.01552831
2663,1,1.0,0.22079255
2664,1,1.0,0.07740784
2665,-1,-1.0,-0.36390135
2666,-1,-1.0,-0.53177404
2667,-1,-1.0,-0.494905
2668,-1,1.0,-0.36497262
2669,-1,-1.0,-0.1655638
2670,-1,1.0,-0.05004713
2671,1,-1.0,0.019368704
2672,-1,1.0,-0.20104943
2673,-1,-1.0,-0.33398938
2674,-1,-1.0,-0.11124666
2675,1,1.0,0.10857558
2676,-1,1.0,-0.065196246
2677,-1,-1.0,-0.18733968
2678,-1,-1.0,-0.25858045
2679,-1,1.0,-0.39516017
2680,-1,-1.0,-0.64644945
2681,-1,-1.0,-0.8450228
2682,-1,-1.0,-0.872803
2683,-1,-1.0,-0.6999928
2684,-1,1.0,-0.5076002
2685,-1,-1.0,-0.2768909
2686,-1,1.0,-0.39968768
2687,-1,-1.0,-0.6106274
2688,-1,-1.0,-0.695335
2689,-1,-1.0,-0.5813653
2690,-1,1.0,-0.64051825
2691,-1,-1.0,-0.76029634
2692,-1,-1.0,-0.9040812
2693,-1,-1.0,-0.97423744
2694,-1,-1.0,-0.9454916
2695,-1,-1.0,-0.77495736
2696,-1,1.0,-0.54436934
2697,-1,-1.0,-0.3373846
2698,-1,1.0,-0.16174053
2699,1,-1.0,0.013060328
2700,-1,1.0,-0.2327765
2701,-1,-1.0,-0.29058543
2702,-1,-1.0,-0.04714168
2703,1,1.0,0.33099946
2704,1,1.0,0.51600385
2705,1,1.0,0.4912338
2706,1,-1.0,0.5099638
2707,1,1.0,0.59674436
2708,1,1.0,0.50601196
2709,1,-1.0,0.3522376
2710,1,1.0,0.041863915
2711,-1,-1.0,-0.22681503
2712,1,-1.0,0.034649078
2713,1,1.0,0.1885129
2714,1,1.0,0.23332706
2715,1,-1.0,0.41089013
2716,1,1.0,0.49723813
2717,1,1.0,0.47079659
2718,1,-1.0,0.35192704
2719,1,1.0,0.029755395
2720,-1,-1.0,-0.1494531
2721,-1,-1.0,-0.2180694
2722,-1,1.0,-0.4385451
2723,-1,-1.0,-0.5050012
2724,-1,-1.0,-0.16581164
2725,1,1.0,0.28807455
2726,1,1.0,0.597206
2727,1,1.0,0.8557683
2728,1,1.0,0.95231867
2729,1,1.0,0.9052433
2730,1,1.0,0.7679385
2731,1,-1.0,0.69418955
2732,1,1.0,0.6441536
2733,1,1.0,0.31060383
2734,1,-1.0,0.035059314
2735,1,-1.0,0.13274801
2736,1,1.0,0.26048732
2737,1,1.0,0.25748256
2738,1,-1.0,0.26252535
2739,-1,1.0,-0.009717334
2740,-1,-1.0,-0.277913
2741,-1,-1.0,-0.20887163
2742,-1,1.0,-0.43817103
2743,-1,-1.0,-0.49147347
2744,-1,-1.0,-0.16563451
2745,1,1.0,0.23092681
2746,1,1.0,0.6095462
2747,1,1.0,0.8427346
2748,1,1.0,0.9622812
2749,1,1.0,1.0086701
2750,1,1.0,1.0240887
2751,1,1.0,1.02074
2752,1,1.0,0.9441786
2753,1,1.0,0.54642045
2754,1,-1.0,0.24691203
2755,1,-1.0,0.2588792
2756,1,1.0,0.43556085
2757,1,1.0,0.67630327
2758,1,1.0,0.85115457
2759,1,1.0,0.95394754
2760,1,1.0,1.0069842
2761,1,1.0,0.95210004
2762,1,1.0,0.7785617
2763,1,-1.0,0.5435792
2764,1,1.0,0.16082844
2765,-1,-1.0,-0.44163933
2766,-1,-1.0,-0.5817132
2767,-1,-1.0,-0.35400662
2768,1,1.0,0.09462367
2769,1,1.0,0.32688093
2770,1,1.0,0.19057187
2771,-1,-1.0,-0.02394494
2772,-1,-1.0,-0.08816077
2773,-1,1.0,-0.36500484
2774,-1,-1.0,-0.66773236
2775,-1,-1.0,-0.67443454
2776,-1,-1.0,-0.5915435
2777,-1,1.0,-0.6230839
2778,-1,-1.0,-0.7904134
2779,-1,-1.0,-0.8992402
2780,-1,-1.0,-1.0111744
2781,-1,-1.0,-0.95953125
2782,-1,-1.0,-0.6622473
2783,-1,1.0,-0.04136526
2784,1,1.0,0.27452204
2785,1,1.0,0.15810919
2786,1,-1.0,0.049445022
2787,-1,-1.0,-0.05904745
2788,-1,1.0,-0.07033211
2789,1,-1.0,0.17165965
2790,1,1.0,0.4307157
2791,1,1.0,0.5808962
2792,1,1.0,0.5894314
2793,1,-1.0,0.5763601
2794,1,1.0,0.75071454
2795,1,1.0,0.88552386
2796,1,1.0,0.9709283
2797,1,1.0,0.91477907
2798,1,1.0,0.75813746
2799,1,-1.0,0.52307624
2800,1,1.0,0.34192106
2801,1,-1.0,0.23049057
2802,-1,1.0,-0.09225589
2803,-1,-1.0,-0.3304758
2804,-1,-1.0,-0.05654817
2805,1,1.0,0.29257646
2806,1,1.0,0.6033952
2807,1,1.0,0.7191291
2808,1,1.0,0.55733234
2809,1,-1.0,0.66627437
2810,1,1.0,0.63061845
2811,1,1.0,0.53095627
2812,1,-1.0,0.3262232
2813,1,1.0,0.009168413
2814,-1,-1.0,-0.42682377
2815,-1,-1.0,-0.7875861
2816,-1,-1.0,-0.93134207
2817,-1,-1.0,-1.0401063
2818,-1,-1.0,-0.9721126
2819,-1,-1.0,-0.8065343
2820,-1,1.0,-0.5758248
2821,-1,-1.0,-0.3766152
2822,-1,1.0,-0.39511257
2823,-1,-1.0,-0.6201141
2824,-1,-1.0,-0.8186029
2825,-1,-1.0,-0.81673867
2826,-1,-1.0,-0.5574998
2827,1,1.0,0.039728384
2828,1,1.0,0.46773317
2829,1,1.0,0.76576024
2830,1,1.0,0.94847333
2831,1,1.0,1.0066321
2832,1,1.0,0.91122556
2833,1,1.0,0.60375696
2834,1,-1.0,0.2268587
2835,1,-1.0,0.08306277
2836,1,1.0,0.043671463
2837,1,-1.0,0.18846843
2838,1,1.0,0.32550368
2839,1,1.0,0.33521906
2840,1,-1.0,0.44963357
2841,1,1.0,0.66752833
2842,1,1.0,0.6317976
2843,1,1.0,0.36187208
2844,1,-1.0,0.13032791
2845,1,-1.0,0.2102902
2846,1,1.0,0.27399608
2847,1,1.0,0.2579879
2848,1,-1.0,0.20209742
2849,1,1.0,0.22953877
2850,1,-1.0,0.1591571
2851,-1,1.0,-0.14946711
2852,-1,-1.0,-0.31153646
2853,-1,-1.0,-0.30451456
2854,-1,1.0,-0.20212284
2855,1,-1.0,0.10813229
2856,1,1.0,0.41765943
2857,1,1.0,0.55395097
2858,1,1.0,0.51069903
2859,1,-1.0,0.4073052
2860,1,1.0,0.040737037
2861,-1,-1.0,-0.4326
2862,-1,-1.0,-0.6149721
2863,-1,-1.0,-0.5703548
2864,-1,1.0,-0.58304626
2865,-1,-1.0,-0.7600229
2866,-1,-1.0,-0.8873678
2867,-1,-1.0,-0.85591084
2868,-1,-1.0,-0.5997446
2869,-1,1.0,-0.21798007
2870,-1,1.0,-0.2088209
2871,-1,-1.0,-0.51392394
2872,-1,-1.0,-0.7576986
2873,-1,-1.0,-0.8878782
2874,-1,-1.0,-0.88586843
2875,-1,-1.0,-0.6163114
2876,-1,1.0,-0.08105682
2877,1,1.0,0.2864972
2878,1,1.0,0.421308
2879,1,-1.0,0.5433987
2880,1,1.0,0.6891791
2881,1,1.0,0.8666831
2882,1,1.0,0.77549684
2883,1,1.0,0.69219476
2884,1,-1.0,0.50711656
2885,1,1.0,0.12842397
2886,-1,-1.0,-0.46037826
2887,-1,-1.0,-0.7599853
2888,-1,-1.0,-0.78968567
2889,-1,-1.0,-0.7066549
2890,-1,1.0,-0.52959216
2891,-1,-1.0,-0.29395798
2892,-1,1.0,-0.08539371
2893,1,-1.0,0.22097743
2894,1,1.0,0.3559617
2895,1,1.0,0.35723662
2896,1,-1.0,0.29146394
2897,1,1.0,0.24328586
2898,1,-1.0,0.3648077
2899,1,1.0,0.5654018
2900,1,1.0,0.78446186
2901,1,1.0,0.9159564
2902,1,1.0,0.88953745
2903,1,1.0,0.7307488
2904,1,-1.0,0.66825306
2905,1,1.0,0.6129764
2906,1,1.0,0.2882397
2907,-1,-1.0,-0.20832993
2908,-1,-1.0,-0.6420699
2909,-1,-1.0,-0.7033279
2910,-1,-1.0,-0.5193564
2911,-1,1.0,-0.16497892
2912,1,1.0,0.03537215
2913,1,-1.0,0.16279726
2914,-1,1.0,-0.0910224
2915,-1,-1.0,-0.2450858
2916,-1,-1.0,-0.2639732
2917,-1,1.0,-0.17362964
2918,1,-1.0,0.13021365
2919,1,1.0,0.41260463
2920,1,1.0,0.5689815
2921,1,1.0,0.5249771
2922,1,-1.0,0.43456718
2923,1,1.0,0.34364787
2924,1,-1.0,0.19421864
2925,-1,1.0,-0.051215813
2926,-1,-1.0,-0.2911674
2927,-1,-1.0,-0.061750136
2928,1,1.0,0.26501104
2929,1,1.0,0.48595086
2930,1,1.0,0.41814137
2931,1,-1.0,0.589583
2932,1,1.0,0.7238703
2933,1,1.0,0.8762313
2934,1,1.0,0.787393
2935,1,1.0,0.45600727
2936,1,-1.0,0.000625927
2937,-1,-1.0,-0.41573387
2938,-1,-1.0,-0.42603266
2939,-1,1.0,-0.33570644
2940,-1,-1.0,-0.19176409
2941,-1,1.0,-0.32893792
2942,-1,-1.0,-0.6151183
2943,-1,-1.0,-0.6400902
2944,-1,-1.0,-0.38332886
2945,-1,1.0,-0.08165404
2946,-1,1.0,-0.17093304
2947,-1,-1.0,-0.23309647
2948,1,-1.0,0.026564907
2949,1,1.0,0.33279565
2950,1,1.0,0.6205836
2951,1,1.0,0.68347657
2952,1,1.0,0.6638378
2953,1,-1.0,0.69296485
2954,1,1.0,0.7633659
2955,1,1.0,0.70489603
2956,1,1.0,0.41044626
2957,1,-1.0,0.12225664
2958,1,-1.0,0.17538479
2959,1,1.0,0.2963889
2960,1,1.0,0.056758415
2961,-1,-1.0,-0.4157025
2962,-1,-1.0,-0.5504109
2963,-1,-1.0,-0.497404
2964,-1,1.0,-0.3487622
2965,1,-1.0,0.050373834
2966,1,1.0,0.38483796
2967,1,1.0,0.6906052
2968,1,1.0,0.76619995
2969,1,1.0,0.4770734
2970,1,-1.0,0.16497299
2971,1,-1.0,0.2193698
2972,1,1.0,0.24722877
2973,1,1.0,0.2682697
2974,1,-1.0,0.37482324
2975,1,1.0,0.48847464
2976,1,1.0,0.22412607
2977,-1,-1.0,-0.31385657
2978,-1,-1.0,-0.7050569
2979,-1,-1.0,-0.8787198
2980,-1,-1.0,-1.0223839
2981,-1,-1.0,-1.0985175
2982,-1,-1.0,-1.0344579
2983,-1,-1.0,-0.80940044
2984,-1,1.0,-0.74020123
2985,-1,-1.0,-0.69205475
2986,-1,-1.0,-0.51062244
2987,-1,1.0,-0.3331966
2988,-1,-1.0,-0.18334252
2989,-1,1.0,-0.031203903
2990,1,-1.0,0.20560622
2991,1,1.0,0.53406703
2992,1,1.0,0.7330303
2993,1,1.0,0.90681815
2994,1,1.0,0.9060061
2995,1,1.0,0.7460215
2996,1,-1.0,0.72595596
2997,1,1.0,0.6260223
2998,1,1.0,0.5378095
2999,1,-1.0,0.5167238
3000,1,1.0,0.51955014
3001,1,1.0,0.27736443
3002,1,-1.0,0.041691046
3003,-1,-1.0,-0.051142663
3004,-1,1.0,-0.12307276
3005,1,-1.0,0.15031114
3006,1,1.0,0.4479776
3007,1,1.0,0.5910033
3008,1,1.0,0.4954258
3009,1,-1.0,0.6261506
3010,1,1.0,0.7708363
3011,1,1.0,0.88226354
3012,1,1.0,0.9311931
3013,1,1.0,0.8855545
3014,1,1.0,0.7376536
3015,1,-1.0,0.5718071
3016,1,1.0,0.36078507
3017,1,-1.0,0.22632447
3018,-1,1.0,-0.114244446
3019,-1,-1.0,-0.51754844
3020,-1,-1.0,-0.65090716
3021,-1,-1.0,-0.3923159
3022,-1,1.0,-0.054713532
3023,-1,1.0,-0.1747333
3024,-1,-1.0,-0.49752668
3025,-1,-1.0,-0.76526535
3026,-1,-1.0,-0.7721504
3027,-1,-1.0,-0.65716994
3028,-1,1.0,-0.5208596
3029,-1,-1.0,-0.06538284
3030,1,1.0,0.3386678
3031,1,1.0,0.5409683
3032,1,1.0,0.34720093
3033,-1,-1.0,-0.22394279
3034,-1,-1.0,-0.62988937
3035,-1,-1.0,-0.8581884
3036,-1,-1.0,-0.86645174
3037,-1,-1.0,-0.7535036
3038,-1,1.0,-0.5600072
3039,-1,-1.0,-0.14138101
3040,1,1.0,0.21282235
3041,1,1.0,0.028387126
3042,-1,-1.0,-0.38516125
3043,-1,-1.0,-0.54847634
3044,-1,-1.0,-0.25550815
3045,1,1.0,0.16693152
3046,1,1.0,0.36509022
3047,1,1.0,0.1941854
3048,-1,-1.0,-0.28877565
3049,-1,-1.0,-0.65242434
3050,-1,-1.0,-0.87604415
3051,-1,-1.0,-1.0150677
3052,-1,-1.0,-0.9777288
3053,-1,-1.0,-0.78991187
3054,-1,1.0,-0.7297464
3055,-1,-1.0,-0.636477
3056,-1,-1.0,-0.5339936
3057,-1,1.0,-0.2632473
3058,-1,-1.0,-0.15262087
3059,-1,1.0,-0.0018391125
3060,1,-1.0,0.22896513
3061,1,1.0,0.33518445
3062,1,1.0,0.3482934
3063,1,-1.0,0.28573525
3064,1,1.0,0.2388601
3065,1,-1.0,0.20585498
3066,1,1.0,0.11910936
3067,1,-1.0,0.1322949
3068,1,1.0,0.119323656
3069,1,-1.0,0.09551661
3070,1,1.0,0.10175927
3071,1,-1.0,0.10565102
3072,-1,1.0,-0.1404325
3073,-1,-1.0,-0.52624685
3074,-1,-1.0,-0.79858434
3075,-1,-1.0,-0.7835295
3076,-1,-1.0,-0.54612535
3077,-1,1.0,-0.16041288
3078,1,1.0,0.10807814
3079,1,-1.0,0.20406055
3080,-1,1.0,-0.016297195
3081,-1,-1.0,-0.5138806
3082,-1,-1.0,-0.74876225
3083,-1,-1.0,-0.7884729
3084,-1,-1.0,-0.6972709
3085,-1,1.0,-0.62186146
3086,-1,-1.0,-0.7783721
3087,-1,-1.0,-0.7464112
3088,-1,-1.0,-0.4616172
3089,-1,1.0,-0.11716373
3090,-1,1.0,-0.24048626
3091,-1,-1.0,-0.51840895
3092,-1,-1.0,-0.7320615
3093,-1,-1.0,-0.87820184
3094,-1,-1.0,-0.8845324
3095,-1,-1.0,-0.61654955
3096,-1,1.0,-0.30645823
3097,1,1.0,0.01686484
3098,1,-1.0,0.120422825
3099,-1,1.0,-0.07105688
3100,-1,-1.0,-0.5004268
3101,-1,-1.0,-0.7366713
3102,-1,-1.0,-0.7871717
3103,-1,-1.0,-0.5213226
3104,-1,1.0,-0.22044599
3105,-1,1.0,-0.19813275
3106,-1,-1.0,-0.50613165
3107,-1,-1.0,-0.5495343
3108,-1,-1.0,-0.29012224
3109,-1,1.0,-0.09916945
3110,-1,1.0,-0.12381521
3111,-1,-1.0,-0.4876919
3112,-1,-1.0,-0.7406604
3113,-1,-1.0,-0.7612711
3114,-1,-1.0,-0.6330272
3115,-1,1.0,-0.47178233
3116,-1,-1.0,-0.30047077
3117,-1,1.0,-0.03411783
3118,1,-1.0,0.020751294
3119,-1,1.0,-0.17138457
3120,-1,-1.0,-0.54370344
3121,-1,-1.0,-0.63361216
3122,-1,-1.0,-0.5540841
3123,-1,1.0,-0.57336855
3124,-1,-1.0,-0.7484845
3125,-1,-1.0,-0.85867834
3126,-1,-1.0,-0.8428459
3127,-1,-1.0,-0.5253332
3128,1,1.0,0.0053322874
3129,1,1.0,0.3263845
3130,1,1.0,0.42741212
3131,1,-1.0,0.34003842
3132,1,1.0,0.086940855
3133,-1,-1.0,-0.18069282
3134,-1,-1.0,-0.22369954
3135,-1,1.0,-0.37493137
3136,-1,-1.0,-0.6405885
3137,-1,-1.0,-0.6865822
3138,-1,-1.0,-0.44324186
3139,-1,1.0,-0.013452325
3140,-1,1.0,-0.16656876
3141,-1,-1.0,-0.5372746
3142,-1,-1.0,-0.7317678
3143,-1,-1.0,-0.7878639
3144,-1,-1.0,-0.6474863
3145,-1,1.0,-0.6618619
3146,-1,-1.0,-0.5964813
3147,-1,-1.0,-0.2643666
3148,1,1.0,0.2580404
3149,1,1.0,0.3959652
3150,1,1.0,0.23626053
3151,-1,-1.0,-0.22611184
3152,-1,-1.0,-0.6186099
3153,-1,-1.0,-0.8685882
3154,-1,-1.0,-1.0079002
3155,-1,-1.0,-1.0741088
3156,-1,-1.0,-1.1587737
3157,-1,-1.0,-1.1527586
3158,-1,-1.0,-1.021805
3159,-1,-1.0,-0.69841707
3160,-1,1.0,-0.074541435
3161,1,1.0,0.30274722
3162,1,1.0,0.17011887
3163,1,-1.0,0.061156627
3164,1,-1.0,0.15327209
3165,1,1.0,0.2622579
3166,1,1.0,0.029991988
3167,-1,-1.0,-0.40009966
3168,-1,-1.0,-0.51101923
3169,-1,-1.0,-0.27070475
3170,1,1.0,0.026608262
3171,-1,1.0,-0.13176957
3172,-1,-1.0,-0.22893445
3173,1,-1.0,0.06776297
3174,1,1.0,0.38118112
3175,1,1.0,0.5013106
3176,1,1.0,0.470194
3177,1,-1.0,0.40813586
3178,1,1.0,0.08602543
3179,-1,-1.0,-0.45140383
3180,-1,-1.0,-0.53402495
3181,-1,-1.0,-0.51774985
3182,-1,1.0,-0.38258037
3183,-1,-1.0,-0.024079029
3184,1,1.0,0.24945381
3185,1,1.0,0.3102055
3186,1,-1.0,0.4036303
3187,1,1.0,0.5354428
3188,1,1.0,0.4239966
3189,1,-1.0,0.5092627
3190,1,1.0,0.6700866
3191,1,1.0,0.82091993
3192,1,1.0,0.84814405
3193,1,1.0,0.6874443
3194,1,-1.0,0.6485317
3195,1,1.0,0.76307803
3196,1,1.0,0.71665525
3197,1,1.0,0.39674821
3198,-1,-1.0,-0.12680079
3199,-1,-1.0,-0.41258308
3200,-1,-1.0,-0.20023125
3201,1,1.0,0.24412379
3202,1,1.0,0.42751464
3203,1,1.0,0.39755964
3204,1,-1.0,0.36281016
3205,1,1.0,0.2947646
3206,1,-1.0,0.39542374
3207,1,1.0,0.5873455
3208,1,1.0,0.8195933
3209,1,1.0,0.77504545
3210,1,1.0,0.44247782
3211,1,-1.0,0.19336742
3212,1,-1.0,0.24370259
3213,1,1.0,0.25553706
3214,1,1.0,0.059963968
3215,-1,-1.0,-0.12821305
3216,1,-1.0,0.098343715
3217,1,1.0,0.37770543
3218,1,1.0,0.48382345
3219,1,1.0,0.45564762
3220,1,-1.0,0.379958
3221,1,1.0,0.10289697
3222,-1,-1.0,-0.17052263
3223,-1,-1.0,-0.2481987
3224,-1,1.0,-0.4491484
3225,-1,-1.0,-0.50163263
3226,-1,-1.0,-0.19233179
3227,1,1.0,0.049763758
3228,-1,1.0,-0.08003796
3229,-1,-1.0,-0.46305516
3230,-1,-1.0,-0.7566774
3231,-1,-1.0,-0.93553436
3232,-1,-1.0,-0.90501666
3233,-1,-1.0,-0.79281425
3234,-1,1.0,-0.71938014
3235,-1,-1.0,-0.8294804
3236,-1,-1.0,-0.9033565
3237,-1,-1.0,-1.006741
3238,-1,-1.0,-1.0988096
3239,-1,-1.0,-1.1620247
3240,-1,-1.0,-1.0436687
3241,-1,-1.0,-0.8150967
3242,-1,1.0,-0.58309007
3243,-1,-1.0,-0.122107625
3244,1,1.0,0.19371612
3245,1,1.0,0.09154691
3246,-1,-1.0,-0.4171337
3247,-1,-1.0,-0.7042605
3248,-1,-1.0,-0.8884673
3249,-1,-1.0,-1.0220194
3250,-1,-1.0,-1.1090292
3251,-1,-1.0,-0.99165297
3252,-1,-1.0,-0.7163295
3253,-1,1.0,-0.14581287
3254,1,1.0,0.45222363
3255,1,1.0,0.60344833
3256,1,1.0,0.44955534
3257,1,-1.0,0.13890229
3258,1,-1.0,0.065011814
3259,-1,1.0,-0.004473511
3260,1,-1.0,0.20885034
3261,1,1.0,0.2798754
3262,1,1.0,0.3790947
3263,1,-1.0,0.422416
3264,1,1.0,0.65207356
3265,1,1.0,0.7016417
3266,1,1.0,0.4141849
3267,-1,-1.0,-0.11861558
3268,-1,-1.0,-0.61151385
3269,-1,-1.0,-0.8545011
3270,-1,-1.0,-1.01476
3271,-1,-1.0,-1.0729684
3272,-1,-1.0,-0.9939072
3273,-1,-1.0,-0.83046454
3274,-1,1.0,-0.72418714
3275,-1,-1.0,-0.6527771
3276,-1,-1.0,-0.3502405
3277,1,1.0,0.0750978
3278,-1,1.0,-0.038729303
3279,-1,-1.0,-0.41149238
3280,-1,-1.0,-0.7055091
3281,-1,-1.0,-0.883487
3282,-1,-1.0,-0.8821622
3283,-1,-1.0,-0.7724874
3284,-1,1.0,-0.71097434
3285,-1,-1.0,-0.763106
3286,-1,-1.0,-0.7733256
3287,-1,-1.0,-0.4666684
3288,-1,1.0,-0.050488234
3289,-1,1.0,-0.16430151
3290,-1,-1.0,-0.4571049
3291,-1,-1.0,-0.5574212
3292,-1,-1.0,-0.46935734
3293,-1,1.0,-0.35639566
3294,1,-1.0,0.012122255
3295,1,1.0,0.4076282
3296,1,1.0,0.7035352
3297,1,1.0,0.7339424
3298,1,1.0,0.68335605
3299,1,-1.0,0.6530297
3300,1,1.0,0.6620889
3301,1,1.0,0.27233872
3302,1,-1.0,0.100472614
3303,1,-1.0,0.1588412
3304,1,1.0,0.44249097
3305,1,1.0,0.5202401
3306,1,1.0,0.4776759
3307,1,-1.0,0.572742
3308,1,1.0,0.5534026
3309,1,1.0,0.2692288
3310,1,-1.0,0.0908559
3311,1,-1.0,0.15248528
3312,1,1.0,0.43637186
3313,1,1.0,0.67070585
3314,1,1.0,0.7751287
3315,1,1.0,0.6549866
3316,1,-1.0,0.53805786
3317,1,1.0,0.14837697
3318,-1,-1.0,-0.15084337
3319,-1,-1.0,-0.21172777
3320,-1,1.0,-0.44295892
3321,-1,-1.0,-0.64624584
3322,-1,-1.0,-0.689716
3323,-1,-1.0,-0.5744282
3324,-1,1.0,-0.44808686
3325,-1,-1.0,-0.26042694
3326,-1,1.0,-0.044030778
3327,1,-1.0,0.20771995
3328,1,1.0,0.54678726
3329,1,1.0,0.6272075
3330,1,1.0,0.51787937
3331,1,-1.0,0.6305063
3332,1,1.0,0.5861852
3333,1,1.0,0.47704756
3334,1,-1.0,0.5140848
3335,1,1.0,0.46715972
3336,1,1.0,0.23827177
3337,1,-1.0,0.0030472986
3338,-1,-1.0,-0.1123061
3339,-1,1.0,-0.08256101
3340,1,-1.0,0.19331658
3341,1,1.0,0.43438256
3342,1,1.0,0.7114891
3343,1,1.0,0.73974776
3344,1,1.0,0.64577454
3345,1,-1.0,0.47344148
3346,1,1.0,0.1735092
3347,-1,-1.0,-0.41852584
3348,-1,-1.0,-0.6067271
3349,-1,-1.0,-0.37861386
3350,-1,1.0,-0.07281133
3351,1,1.0,0.066604614
3352,1,-1.0,0.31604892
3353,1,1.0,0.4425094
3354,1,1.0,0.38451293
3355,1,-1.0,0.33271837
3356,-1,1.0,-0.007034596
3357,-1,-1.0,-0.4879507
3358,-1,-1.0,-0.6015579
3359,-1,-1.0,-0.5872426
3360,-1,1.0,-0.5941863
3361,-1,-1.0,-0.7646278
3362,-1,-1.0,-0.88887763
3363,-1,-1.0,-0.9987413
3364,-1,-1.0,-0.94552076
3365,-1,-1.0,-0.6833456
3366,-1,1.0,-0.24640265
3367,1,1.0,0.018925507
3368,1,-1.0,0.10242815
3369,-1,1.0,-0.09168802
3370,-1,-1.0,-0.26023656
3371,-1,-1.0,-0.23476772
3372,-1,1.0,-0.4686365
3373,-1,-1.0,-0.648327
3374,-1,-1.0,-0.71322906
3375,-1,-1.0,-0.5793538
3376,-1,1.0,-0.4259924
3377,1,-1.0,0.01984113
3378,1,1.0,0.22983387
3379,1,1.0,0.079488605
3380,-1,-1.0,-0.4013654
3381,-1,-1.0,-0.72789097
3382,-1,-1.0,-0.8863666
3383,-1,-1.0,-0.8869318
3384,-1,-1.0,-0.629295
3385,-1,1.0,-0.2599965
3386,1,1.0,0.06871961
3387,1,-1.0,0.2912105
3388,1,1.0,0.60741055
3389,1,1.0,0.6580893
3390,1,1.0,0.57583237
3391,1,-1.0,0.44139096
3392,1,1.0,0.12695228
3393,-1,-1.0,-0.4255769
3394,-1,-1.0,-0.5539756
3395,-1,-1.0,-0.51073045
3396,-1,1.0,-0.57038814
3397,-1,-1.0,-0.59259856
3398,-1,-1.0,-0.2527196
3399,1,1.0,0.067573875
3400,1,1.0,0.010771606
3401,-1,-1.0,-0.44191617
3402,-1,-1.0,-0.54990834
3403,-1,-1.0,-0.2749519
3404,1,1.0,0.011814062
3405,1,1.0,0.14888477
3406,1,-1.0,0.35301313
3407,1,1.0,0.43547228
3408,1,1.0,0.21042944
3409,-1,-1.0,-0.30508325
3410,-1,-1.0,-0.5171132
3411,-1,-1.0,-0.50815535
3412,-1,1.0,-0.59226835
3413,-1,-1.0,-0.72610474
3414,-1,-1.0,-0.85887206
3415,-1,-1.0,-0.975065
3416,-1,-1.0,-0.91334796
3417,-1,-1.0,-0.75687516
3418,-1,1.0,-0.5416135
3419,-1,-1.0,-0.15496409
3420,1,1.0,0.22647938
3421,1,1.0,0.2790126
3422,1,-1.0,0.2990505
3423,1,1.0,0.2535749
3424,1,-1.0,0.3557563
3425,1,1.0,0.5851581
3426,1,1.0,0.83722323
3427,1,1.0,0.9057232
3428,1,1.0,0.88247466
3429,1,1.0,0.70842135
3430,1,-1.0,0.54832935
3431,1,1.0,0.39083794
3432,1,-1.0,0.42650306
3433,1,1.0,0.46219635
3434,1,1.0,0.40131193
3435,1,-1.0,0.5078926
3436,1,1.0,0.6977105
3437,1,1.0,0.7409772
3438,1,1.0,0.6038695
3439,1,-1.0,0.6280355
3440,1,1.0,0.7130014
3441,1,1.0,0.88173974
3442,1,1.0,0.947195
3443,1,1.0,0.884854
3444,1,1.0,0.5401619
3445,1,-1.0,0.22871207
3446,1,-1.0,0.094724804
3447,-1,1.0,-0.28418198
3448,-1,-1.0,-0.42802575
3449,-1,-1.0,-0.42548713
3450,-1,1.0,-0.47339875
3451,-1,-1.0,-0.69630194
3452,-1,-1.0,-0.7257467
3453,-1,-1.0,-0.41946724
3454,1,1.0,0.13823256
