,binary bipolar predictions,ground truths (tx),linear predictions
2611,1,1.0,0.938113
2612,-1,-1.0,-0.09064123
2613,1,1.0,0.38593772
2614,-1,-1.0,-0.20517033
2615,1,1.0,0.98695534
2616,-1,-1.0,-0.9821139
2617,-1,-1.0,-0.9994061
2618,-1,-1.0,-0.98230916
2619,1,1.0,0.94730645
2620,-1,-1.0,-1.0071229
2621,-1,-1.0,-1.0371546
2622,-1,-1.0,-1.0128807
2623,-1,-1.0,-0.98811054
2624,1,1.0,0.9775574
2625,-1,-1.0,-1.0002881
2626,-1,-1.0,-0.99207836
2627,1,1.0,0.9710296
2628,-1,-1.0,-0.9893597
2629,-1,-1.0,-1.0154561
2630,-1,-1.0,-0.9809775
2631,1,1.0,1.0521326
2632,-1,-1.0,-0.96295404
2633,1,1.0,1.0079597
2634,1,1.0,0.97155595
2635,1,1.0,0.9984282
2636,-1,-1.0,-1.0447719
2637,1,1.0,0.9840127
2638,1,1.0,0.9642024
2639,1,1.0,1.0000168
2640,-1,-1.0,-1.0115212
2641,1,1.0,0.99084026
2642,1,1.0,0.96622765
2643,1,1.0,0.9944235
2644,1,1.0,1.0057553
2645,-1,-1.0,-1.0057786
2646,1,1.0,1.0123495
2647,1,1.0,1.0010809
2648,-1,-1.0,-1.0265311
2649,1,1.0,0.88740957
2650,-1,-1.0,-0.9852613
2651,-1,-1.0,-0.9811237
2652,1,1.0,1.001323
2653,1,1.0,0.9992292
2654,-1,-1.0,-0.9774345
2655,1,1.0,1.0108255
2656,1,1.0,1.0141895
2657,-1,-1.0,-0.989331
2658,-1,-1.0,-0.9815353
2659,-1,-1.0,-0.9709121
2660,1,1.0,0.9604309
2661,-1,-1.0,-0.97234315
2662,1,1.0,0.98907673
2663,1,1.0,1.0147675
2664,-1,-1.0,-0.98969805
2665,-1,-1.0,-0.98721886
2666,-1,-1.0,-0.96894735
2667,1,1.0,0.99543965
2668,-1,-1.0,-0.99296194
2669,1,1.0,1.5737948
2670,-1,-1.0,-0.5571596
2671,1,1.0,0.9998038
2672,-1,-1.0,-0.9671119
2673,-1,-1.0,-0.9412608
2674,1,1.0,1.0133693
2675,1,1.0,1.0196444
2676,-1,-1.0,-0.9481591
2677,-1,-1.0,-0.9716593
2678,1,1.0,0.9938828
2679,-1,-1.0,-0.98155355
2680,-1,-1.0,-1.0183734
2681,-1,-1.0,-1.0248407
2682,-1,-1.0,-0.99691534
2683,1,1.0,0.9700165
2684,-1,-1.0,-1.0150207
2685,1,1.0,0.9881334
2686,-1,-1.0,-0.98761487
2687,-1,-1.0,-0.9983653
2688,-1,-1.0,-0.9767018
2689,1,1.0,0.9581644
2690,-1,-1.0,-1.0019214
2691,-1,-1.0,-1.034707
2692,-1,-1.0,-1.0284754
2693,-1,-1.0,-1.016868
2694,-1,-1.0,-0.9987742
2695,1,1.0,1.0042502
2696,-1,-1.0,-0.9946131
2697,1,1.0,1.5119606
2698,-1,-1.0,-0.0065962058
2699,1,1.0,1.0265952
2700,-1,-1.0,-0.9642302
2701,-1,-1.0,-0.9496808
2702,1,1.0,0.99908495
2703,1,1.0,0.9893863
2704,1,1.0,1.0049496
2705,-1,-1.0,-0.9647073
2706,1,1.0,1.0079969
2707,1,1.0,0.9885626
2708,-1,-1.0,-0.87983114
2709,1,1.0,0.9708286
2710,-1,-1.0,-0.9846223
2711,-1,-1.0,-0.95503163
2712,1,1.0,1.0038129
2713,1,1.0,1.0022348
2714,-1,-1.0,-0.96896833
2715,1,1.0,1.0032343
2716,1,1.0,0.99853885
2717,-1,-1.0,-1.0705618
2718,1,1.0,0.9830042
2719,-1,-1.0,-0.9766393
2720,-1,-1.0,-0.9507484
2721,1,1.0,0.9760575
2722,-1,-1.0,-0.98217505
2723,-1,-1.0,-0.9496296
2724,1,1.0,0.98512375
2725,1,1.0,0.9771903
2726,1,1.0,0.98397845
2727,1,1.0,0.99358857
2728,1,1.0,0.9882979
2729,1,1.0,1.0121411
2730,-1,-1.0,-1.0269289
2731,1,1.0,1.0154701
2732,1,1.0,1.0008956
2733,-1,-1.0,-0.9746481
2734,-1,-1.0,-0.99258643
2735,1,1.0,1.0086409
2736,1,1.0,1.0098232
2737,-1,-1.0,-0.9687657
2738,1,1.0,0.98275185
2739,-1,-1.0,-0.98214215
2740,-1,-1.0,-0.9613619
2741,1,1.0,1.0188935
2742,-1,-1.0,-0.9772384
2743,-1,-1.0,-0.97723114
2744,1,1.0,0.99446046
2745,1,1.0,0.9738558
2746,1,1.0,0.99069107
2747,1,1.0,0.99899876
2748,1,1.0,0.9867616
2749,1,1.0,0.97860897
2750,1,1.0,0.9807939
2751,1,1.0,0.98678696
2752,1,1.0,0.9951745
2753,-1,-1.0,-0.9876505
2754,-1,-1.0,-1.0165231
2755,1,1.0,1.0022752
2756,1,1.0,0.9867117
2757,1,1.0,0.9952694
2758,1,1.0,1.0016267
2759,1,1.0,0.99677527
2760,1,1.0,0.9902214
2761,1,1.0,0.9984931
2762,-1,-1.0,-1.0261512
2763,1,1.0,0.96074176
2764,-1,-1.0,-1.0008926
2765,-1,-1.0,-0.99933136
2766,-1,-1.0,-0.9744494
2767,1,1.0,0.9559073
2768,1,1.0,0.9748254
2769,1,1.0,1.0157391
2770,-1,-1.0,-0.9751853
2771,-1,-1.0,-0.97132045
2772,1,1.0,0.98280203
2773,-1,-1.0,-0.98883647
2774,-1,-1.0,-1.0178477
2775,-1,-1.0,-0.9894197
2776,1,1.0,0.9487519
2777,-1,-1.0,-1.0111651
2778,-1,-1.0,-1.0371337
2779,-1,-1.0,-1.0272207
2780,-1,-1.0,-1.0227084
2781,-1,-1.0,-0.9923924
2782,1,1.0,0.95275867
2783,1,1.0,0.9604059
2784,1,1.0,1.0094771
2785,-1,-1.0,-1.0251292
2786,-1,-1.0,-0.9739994
2787,1,1.0,1.0576723
2788,-1,-1.0,-0.92422193
2789,1,1.0,1.0189505
2790,1,1.0,0.98563683
2791,1,1.0,0.9962002
2792,-1,-1.0,-0.76696026
2793,1,1.0,0.9964858
2794,1,1.0,0.95863676
2795,1,1.0,0.98730874
2796,1,1.0,1.0014721
2797,1,1.0,1.0004734
2798,-1,-1.0,-0.9876108
2799,1,1.0,0.6942963
2800,-1,-1.0,-0.92260957
2801,1,1.0,1.0106666
2802,-1,-1.0,-0.97619885
2803,-1,-1.0,-0.95553225
2804,1,1.0,0.9975816
2805,1,1.0,0.98419607
2806,1,1.0,0.996994
2807,1,1.0,1.0138996
2808,-1,-1.0,-0.9990841
2809,1,1.0,0.97964305
2810,1,1.0,0.9929975
2811,-1,-1.0,-1.0348027
2812,1,1.0,0.97252035
2813,-1,-1.0,-0.9903503
2814,-1,-1.0,-1.0043316
2815,-1,-1.0,-1.0334519
2816,-1,-1.0,-1.0309083
2817,-1,-1.0,-1.0275807
2818,-1,-1.0,-1.0128016
2819,1,1.0,0.94431996
2820,-1,-1.0,-1.0159216
2821,1,1.0,0.95177794
2822,-1,-1.0,-0.98294306
2823,-1,-1.0,-1.0047798
2824,-1,-1.0,-1.0082761
2825,-1,-1.0,-0.9754645
2826,1,1.0,1.0071653
2827,1,1.0,0.9606072
2828,1,1.0,0.9862377
2829,1,1.0,0.9931532
2830,1,1.0,0.9764172
2831,1,1.0,0.9804805
2832,1,1.0,1.1655756
2833,-1,-1.0,-0.80643684
2834,-1,-1.0,-0.993329
2835,1,1.0,0.9254921
2836,-1,-1.0,-0.9392234
2837,1,1.0,1.0048951
2838,1,1.0,1.0077755
2839,-1,-1.0,-0.9403833
2840,1,1.0,0.9963902
2841,1,1.0,0.9704555
2842,1,1.0,1.0154072
2843,-1,-1.0,-0.98883736
2844,-1,-1.0,-0.97827435
2845,1,1.0,0.99585533
2846,1,1.0,1.0126638
2847,-1,-1.0,-1.0005043
2848,1,1.0,1.005998
2849,-1,-1.0,-0.22711858
2850,1,1.0,0.9770047
2851,-1,-1.0,-0.97255194
2852,-1,-1.0,-0.97128993
2853,1,1.0,1.0152481
2854,-1,-1.0,-0.9550278
2855,1,1.0,1.0031135
2856,1,1.0,0.98223335
2857,1,1.0,0.999594
2858,-1,-1.0,-1.0171291
2859,1,1.0,0.99530494
2860,-1,-1.0,-0.98762625
2861,-1,-1.0,-0.9931694
2862,-1,-1.0,-0.97935677
2863,1,1.0,0.93314034
2864,-1,-1.0,-1.0890046
2865,-1,-1.0,-1.0391893
2866,-1,-1.0,-1.022234
2867,-1,-1.0,-0.98566496
2868,1,1.0,0.9625913
2869,1,1.0,0.97226846
2870,-1,-1.0,-1.0023731
2871,-1,-1.0,-1.008297
2872,-1,-1.0,-1.0078895
2873,-1,-1.0,-1.0005194
2874,-1,-1.0,-0.9839131
2875,1,1.0,0.95298994
2876,1,1.0,0.96927017
2877,1,1.0,0.9778512
2878,-1,-1.0,-0.80516493
2879,1,1.0,0.9877876
2880,1,1.0,0.9558205
2881,1,1.0,0.9776368
2882,1,1.0,0.99347055
2883,-1,-1.0,-1.0254766
2884,1,1.0,0.96395713
2885,-1,-1.0,-0.9970825
2886,-1,-1.0,-1.0140783
2887,-1,-1.0,-1.0095966
2888,-1,-1.0,-0.989735
2889,1,1.0,0.9938079
2890,-1,-1.0,-1.0403857
2891,1,1.0,1.091387
2892,-1,-1.0,-0.96658564
2893,1,1.0,1.0042813
2894,1,1.0,0.998821
2895,-1,-1.0,-1.0410742
2896,1,1.0,1.1088233
2897,-1,-1.0,-1.0494541
2898,1,1.0,1.0018195
2899,1,1.0,0.97285616
2900,1,1.0,0.9913267
2901,1,1.0,1.0010153
2902,1,1.0,0.99698544
2903,-1,-1.0,-1.0108947
2904,1,1.0,1.0376787
2905,1,1.0,1.0102336
2906,-1,-1.0,-0.9977753
2907,-1,-1.0,-1.0017735
2908,-1,-1.0,-1.0026414
2909,-1,-1.0,-0.97981006
2910,1,1.0,0.9459368
2911,1,1.0,0.9883537
2912,-1,-1.0,-1.0398605
2913,1,1.0,1.0144972
2914,-1,-1.0,-0.9722132
2915,-1,-1.0,-0.9630222
2916,1,1.0,1.0063871
2917,-1,-1.0,-0.93315804
2918,1,1.0,1.0101656
2919,1,1.0,0.983882
2920,1,1.0,1.0007353
2921,-1,-1.0,-1.0346375
2922,1,1.0,1.3046252
2923,-1,-1.0,-0.5535891
2924,1,1.0,0.9876596
2925,-1,-1.0,-0.9772387
2926,-1,-1.0,-0.9595962
2927,1,1.0,0.9844931
2928,1,1.0,0.99627364
2929,1,1.0,1.0058045
2930,-1,-1.0,-0.98443395
2931,1,1.0,0.9843949
2932,1,1.0,0.96082455
2933,1,1.0,0.994334
2934,1,1.0,1.0239369
2935,-1,-1.0,-1.0028412
2936,-1,-1.0,-0.9940289
2937,-1,-1.0,-0.97931945
2938,1,1.0,0.9451508
2939,-1,-1.0,-1.038488
2940,1,1.0,0.96918905
2941,-1,-1.0,-0.9891864
2942,-1,-1.0,-1.0064665
2943,-1,-1.0,-0.9728625
2944,1,1.0,1.0173787
2945,1,1.0,0.98652506
2946,-1,-1.0,-0.9660182
2947,-1,-1.0,-0.9502634
2948,1,1.0,0.9925345
2949,1,1.0,0.98701715
2950,1,1.0,0.9970759
2951,1,1.0,0.995896
2952,-1,-1.0,-0.52186257
2953,1,1.0,0.97571874
2954,1,1.0,0.9722653
2955,1,1.0,1.0050324
2956,-1,-1.0,-0.96425915
2957,-1,-1.0,-0.9993012
2958,1,1.0,1.0069425
2959,1,1.0,0.9990014
2960,-1,-1.0,-0.99533904
2961,-1,-1.0,-1.0000437
2962,-1,-1.0,-0.97517556
2963,1,1.0,1.000404
2964,-1,-1.0,-0.9251878
2965,1,1.0,0.9900684
2966,1,1.0,0.97299975
2967,1,1.0,0.9942728
2968,1,1.0,0.99987924
2969,-1,-1.0,-0.9584909
2970,-1,-1.0,-0.9788659
2971,1,1.0,1.0137113
2972,1,1.0,1.0006121
2973,-1,-1.0,-0.96371764
2974,1,1.0,1.0148311
2975,1,1.0,1.0084164
2976,-1,-1.0,-0.9955622
2977,-1,-1.0,-1.0004933
2978,-1,-1.0,-1.0116646
2979,-1,-1.0,-1.0184997
2980,-1,-1.0,-1.0431614
2981,-1,-1.0,-1.0439698
2982,-1,-1.0,-1.0193175
2983,1,1.0,0.9049996
2984,-1,-1.0,-1.0088533
2985,-1,-1.0,-1.0015261
2986,1,1.0,0.9462002
2987,-1,-1.0,-0.82529676
2988,1,1.0,2.0591056
2989,-1,-1.0,-0.89609545
2990,1,1.0,0.9939128
2991,1,1.0,0.9602429
2992,1,1.0,0.98498756
2993,1,1.0,0.98997235
2994,1,1.0,0.9977194
2995,-1,-1.0,-1.0500971
2996,1,1.0,0.9900894
2997,1,1.0,0.99944115
2998,-1,-1.0,-1.0377464
2999,1,1.0,1.0095114
3000,1,1.0,1.0689751
3001,-1,-1.0,-0.9706458
3002,-1,-1.0,-0.9776434
3003,1,1.0,0.97222626
3004,-1,-1.0,-0.9698238
3005,1,1.0,1.0107685
3006,1,1.0,0.9818549
3007,1,1.0,1.0039655
3008,-1,-1.0,-0.9805765
3009,1,1.0,0.9811953
3010,1,1.0,0.96264446
3011,1,1.0,0.9808842
3012,1,1.0,0.9980885
3013,1,1.0,0.99479926
3014,-1,-1.0,-1.0274587
3015,1,1.0,1.2329624
3016,-1,-1.0,-0.55612016
3017,1,1.0,0.94559765
3018,-1,-1.0,-0.984277
3019,-1,-1.0,-0.9993516
3020,-1,-1.0,-0.9765658
3021,1,1.0,0.99445677
3022,1,1.0,0.987116
3023,-1,-1.0,-1.0077544
3024,-1,-1.0,-1.0042061
3025,-1,-1.0,-1.0026454
3026,-1,-1.0,-0.9796239
3027,1,1.0,0.93640643
3028,-1,-1.0,-1.0031402
3029,1,1.0,0.9968251
3030,1,1.0,0.9732622
3031,1,1.0,1.0029006
3032,-1,-1.0,-0.98720366
3033,-1,-1.0,-1.0031507
3034,-1,-1.0,-1.0058931
3035,-1,-1.0,-1.0046709
3036,-1,-1.0,-0.9969662
3037,1,1.0,0.96906453
3038,-1,-1.0,-1.000146
3039,1,1.0,0.9899578
3040,1,1.0,1.0170401
3041,-1,-1.0,-0.99691516
3042,-1,-1.0,-0.9845073
3043,-1,-1.0,-0.95837986
3044,1,1.0,0.9666457
3045,1,1.0,0.99671125
3046,1,1.0,1.0222579
3047,-1,-1.0,-0.993709
3048,-1,-1.0,-0.99545336
3049,-1,-1.0,-1.0086833
3050,-1,-1.0,-1.0221659
3051,-1,-1.0,-1.0300885
3052,-1,-1.0,-1.0133784
3053,1,1.0,0.9088785
3054,-1,-1.0,-1.0081674
3055,-1,-1.0,-0.9979283
3056,1,1.0,1.033651
3057,-1,-1.0,-0.867748
3058,1,1.0,1.6364121
3059,-1,-1.0,-0.96143967
3060,1,1.0,1.0049458
3061,1,1.0,0.99569106
3062,-1,-1.0,-1.0426487
3063,1,1.0,1.0370378
3064,1,-1.0,0.070399195
3065,1,1.0,0.06692052
3066,-1,-1.0,-0.08932683
3067,1,1.0,0.37361234
3068,1,-1.0,0.10770215
3069,1,1.0,0.11818305
3070,1,-1.0,0.2665169
3071,1,1.0,0.9831363
3072,-1,-1.0,-0.9826775
3073,-1,-1.0,-1.0068152
3074,-1,-1.0,-1.0136164
3075,-1,-1.0,-0.9818394
3076,1,1.0,0.9546772
3077,1,1.0,0.99621713
3078,-1,-1.0,-0.9784865
3079,1,1.0,0.9224908
3080,-1,-1.0,-0.9846673
3081,-1,-1.0,-0.9967221
3082,-1,-1.0,-0.9982631
3083,-1,-1.0,-0.97975993
3084,1,1.0,0.9208179
3085,-1,-1.0,-1.1532383
3086,-1,-1.0,-1.0348322
3087,-1,-1.0,-0.9844279
3088,1,1.0,1.0415612
3089,1,1.0,1.0002426
3090,-1,-1.0,-1.0111436
3091,-1,-1.0,-0.9933554
3092,-1,-1.0,-1.0033531
3093,-1,-1.0,-1.0094609
3094,-1,-1.0,-0.98793787
3095,1,1.0,0.9418974
3096,1,1.0,0.9974568
3097,-1,-1.0,-1.0444461
3098,1,1.0,1.0015374
3099,-1,-1.0,-0.97735465
3100,-1,-1.0,-0.9911361
3101,-1,-1.0,-1.0004324
3102,-1,-1.0,-0.973889
3103,1,1.0,0.95820177
3104,1,1.0,0.9592004
3105,-1,-1.0,-1.0019162
3106,-1,-1.0,-0.99884605
3107,-1,-1.0,-0.9625604
3108,1,1.0,1.0716534
3109,1,1.0,0.04192075
3110,-1,-1.0,-0.95408356
3111,-1,-1.0,-0.9955857
3112,-1,-1.0,-1.0052749
3113,-1,-1.0,-0.9813898
3114,1,1.0,1.002228
3115,-1,-1.0,-0.9504868
3116,1,1.0,1.2186884
3117,-1,-1.0,-0.6163311
3118,1,1.0,1.0010923
3119,-1,-1.0,-0.977107
3120,-1,-1.0,-0.9884709
3121,-1,-1.0,-0.9766267
3122,1,1.0,0.9583751
3123,-1,-1.0,-0.9987839
3124,-1,-1.0,-1.0371318
3125,-1,-1.0,-1.014884
3126,-1,-1.0,-0.9763214
3127,1,1.0,0.9356202
3128,1,1.0,0.9685533
3129,1,1.0,0.9812377
3130,-1,-1.0,-0.9732241
3131,1,1.0,1.010081
3132,-1,-1.0,-0.97296196
3133,-1,-1.0,-0.9619585
3134,1,1.0,0.99268585
3135,-1,-1.0,-1.0045103
3136,-1,-1.0,-1.0157963
3137,-1,-1.0,-0.9832083
3138,1,1.0,1.0027281
3139,1,1.0,0.9733493
3140,-1,-1.0,-1.0111338
3141,-1,-1.0,-1.014015
3142,-1,-1.0,-0.99133706
3143,-1,-1.0,-0.97588027
3144,1,1.0,0.97022355
3145,-1,-1.0,-0.9949299
3146,-1,-1.0,-1.0051537
3147,1,1.0,0.9873293
3148,1,1.0,0.98138595
3149,1,1.0,1.0143489
3150,-1,-1.0,-0.9931378
3151,-1,-1.0,-0.9906436
3152,-1,-1.0,-1.0095435
3153,-1,-1.0,-1.023795
3154,-1,-1.0,-1.0369036
3155,-1,-1.0,-1.046587
3156,-1,-1.0,-1.0588704
3157,-1,-1.0,-1.0420828
3158,-1,-1.0,-1.070438
3159,1,1.0,0.9694039
3160,1,1.0,0.9555384
3161,1,1.0,1.004855
3162,-1,-1.0,-1.0341198
3163,-1,-1.0,-0.9342696
3164,1,1.0,1.0451146
3165,1,1.0,1.0009018
3166,-1,-1.0,-0.9894004
3167,-1,-1.0,-0.9851012
3168,-1,-1.0,-0.9658011
3169,1,1.0,1.0185968
3170,1,1.0,1.0095949
3171,-1,-1.0,-0.9489685
3172,-1,-1.0,-0.95892376
3173,1,1.0,0.9921304
3174,1,1.0,0.9869317
3175,1,1.0,0.996938
3176,-1,-1.0,-1.0214123
3177,1,1.0,1.0000266
3178,-1,-1.0,-0.9891463
3179,-1,-1.0,-0.9851742
3180,-1,-1.0,-0.9973208
3181,1,1.0,0.9936706
3182,-1,-1.0,-0.9859588
3183,1,1.0,1.0053082
3184,1,1.0,0.9976479
3185,-1,-1.0,-1.0307586
3186,1,1.0,0.9569322
3187,1,1.0,0.99030644
3188,-1,-1.0,-1.0120894
3189,1,1.0,0.9997275
3190,1,1.0,0.97011274
3191,1,1.0,0.988274
3192,1,1.0,1.0102893
3193,-1,-1.0,-1.018757
3194,1,1.0,1.0288157
3195,1,1.0,0.9728569
3196,1,1.0,1.0035106
3197,-1,-1.0,-0.9905944
3198,-1,-1.0,-0.9933777
3199,-1,-1.0,-0.96386236
3200,1,1.0,0.98121274
3201,1,1.0,0.9877067
3202,1,1.0,1.0066994
3203,-1,-1.0,-0.9994702
3204,1,1.0,1.0698458
3205,-1,-1.0,-1.066614
3206,1,1.0,0.9971305
3207,1,1.0,0.9711677
3208,1,1.0,0.99745977
3209,1,1.0,1.0291032
3210,-1,-1.0,-1.0006027
3211,-1,-1.0,-0.9884475
3212,1,1.0,0.9970685
3213,1,1.0,1.0337702
3214,-1,-1.0,-0.93563795
3215,-1,-1.0,-0.9730185
3216,1,1.0,0.9961784
3217,1,1.0,0.9944414
3218,1,1.0,0.9954287
3219,-1,-1.0,-1.0278548
3220,1,1.0,0.99469674
3221,-1,-1.0,-0.977751
3222,-1,-1.0,-0.9671719
3223,1,1.0,0.9646656
3224,-1,-1.0,-0.9768043
3225,-1,-1.0,-0.9706104
3226,1,1.0,0.96448845
3227,1,1.0,1.0197539
3228,-1,-1.0,-0.9937718
3229,-1,-1.0,-0.99764
3230,-1,-1.0,-1.0185021
3231,-1,-1.0,-1.0177699
3232,-1,-1.0,-0.9940118
3233,1,1.0,0.9673929
3234,-1,-1.0,-1.0204558
3235,-1,-1.0,-1.0429733
3236,-1,-1.0,-1.026752
3237,-1,-1.0,-1.0293405
3238,-1,-1.0,-1.0468765
3239,-1,-1.0,-1.0388538
3240,-1,-1.0,-1.0117182
3241,1,1.0,0.9229623
3242,-1,-1.0,-0.96916294
3243,1,1.0,0.9992342
3244,1,1.0,1.027974
3245,-1,-1.0,-0.98920166
3246,-1,-1.0,-0.9945564
3247,-1,-1.0,-1.00759
3248,-1,-1.0,-1.0145638
3249,-1,-1.0,-1.0416802
3250,-1,-1.0,-1.0395325
3251,-1,-1.0,-1.0570681
3252,1,1.0,0.8870324
3253,1,1.0,0.93896645
3254,1,1.0,0.98706865
3255,1,1.0,0.9984549
3256,-1,-1.0,-0.96543694
3257,-1,-1.0,-0.9687593
3258,1,1.0,1.0268042
3259,-1,-1.0,-1.0243832
3260,1,1.0,1.0166477
3261,1,1.0,1.0038753
3262,-1,-1.0,-0.6877123
3263,1,1.0,0.9959301
3264,1,1.0,0.96888447
3265,1,1.0,0.9933219
3266,-1,-1.0,-0.99165857
3267,-1,-1.0,-1.0046548
3268,-1,-1.0,-1.0131371
3269,-1,-1.0,-1.0220237
3270,-1,-1.0,-1.0414876
3271,-1,-1.0,-1.0364388
3272,-1,-1.0,-1.0138632
3273,1,1.0,0.91445416
3274,-1,-1.0,-1.0082428
3275,-1,-1.0,-0.9881502
3276,1,1.0,0.9248054
3277,1,1.0,0.9960035
3278,-1,-1.0,-0.9894431
3279,-1,-1.0,-0.9964024
3280,-1,-1.0,-1.00571
3281,-1,-1.0,-1.0096622
3282,-1,-1.0,-0.99245965
3283,1,1.0,0.95675313
3284,-1,-1.0,-1.0083758
3285,-1,-1.0,-1.0220518
3286,-1,-1.0,-0.9796888
3287,1,1.0,1.0073954
3288,1,1.0,0.9690763
3289,-1,-1.0,-1.0010692
3290,-1,-1.0,-0.98572254
3291,-1,-1.0,-0.96653795
3292,1,1.0,0.9681256
3293,-1,-1.0,-0.9364595
3294,1,1.0,1.0173585
3295,1,1.0,0.9685592
3296,1,1.0,1.0000237
3297,1,1.0,0.9924026
3298,-1,-1.0,-0.90100306
3299,1,1.0,1.013908
3300,1,1.0,0.98807406
3301,-1,-1.0,-0.9891919
3302,-1,-1.0,-0.9955537
3303,1,1.0,1.0027174
3304,1,1.0,0.99331915
3305,1,1.0,1.0067253
3306,-1,-1.0,-0.9760386
3307,1,1.0,0.9933866
3308,1,1.0,1.0169915
3309,-1,-1.0,-0.9815029
3310,-1,-1.0,-0.9963886
3311,1,1.0,1.000079
3312,1,1.0,0.98715717
3313,1,1.0,0.99971676
3314,1,1.0,1.0048429
3315,-1,-1.0,-1.0097673
3316,1,1.0,0.9888443
3317,-1,-1.0,-0.98438555
3318,-1,-1.0,-0.96975476
3319,1,1.0,0.9511417
3320,-1,-1.0,-0.98994064
3321,-1,-1.0,-1.0112128
3322,-1,-1.0,-0.9929123
3323,1,1.0,0.97383606
3324,-1,-1.0,-0.95555055
3325,1,1.0,1.2979863
3326,-1,-1.0,-0.8175523
3327,1,1.0,0.9947692
3328,1,1.0,0.9623814
3329,1,1.0,1.0029911
3330,-1,-1.0,-1.0052917
3331,1,1.0,0.9824766
3332,1,1.0,0.99902713
3333,-1,-1.0,-1.0110644
3334,1,1.0,1.0075372
3335,1,1.0,1.0385575
3336,-1,-1.0,-0.9686307
3337,-1,-1.0,-0.97882473
3338,1,1.0,1.0124876
3339,-1,-1.0,-0.97896993
3340,1,1.0,1.0062972
3341,1,1.0,0.97167146
3342,1,1.0,0.9994204
3343,1,1.0,1.0020437
3344,-1,-1.0,-1.0058242
3345,1,1.0,0.9627744
3346,-1,-1.0,-1.0177547
3347,-1,-1.0,-0.9959117
3348,-1,-1.0,-0.97359425
3349,1,1.0,1.0182418
3350,1,1.0,0.9741441
3351,-1,-1.0,-1.0115616
3352,1,1.0,1.0049545
3353,1,1.0,1.0001642
3354,-1,-1.0,-0.98465896
3355,1,1.0,1.0058917
3356,-1,-1.0,-0.98804945
3357,-1,-1.0,-0.991963
3358,-1,-1.0,-0.975842
3359,1,1.0,0.92495525
3360,-1,-1.0,-1.0083917
3361,-1,-1.0,-1.0325029
3362,-1,-1.0,-1.0328164
3363,-1,-1.0,-1.0220381
3364,-1,-1.0,-0.9940278
3365,1,1.0,0.9120387
3366,1,1.0,0.9662615
3367,-1,-1.0,-1.0308846
3368,1,1.0,1.0400242
3369,-1,-1.0,-0.9656969
3370,-1,-1.0,-0.9568437
3371,1,1.0,1.0113534
3372,-1,-1.0,-0.9884876
3373,-1,-1.0,-1.0094577
3374,-1,-1.0,-0.9900478
3375,1,1.0,0.9768119
3376,-1,-1.0,-0.9244761
3377,1,1.0,0.9976741
3378,1,1.0,1.0270036
3379,-1,-1.0,-0.9938102
3380,-1,-1.0,-0.9920151
3381,-1,-1.0,-1.0106279
3382,-1,-1.0,-1.0051975
3383,-1,-1.0,-0.98908603
3384,1,1.0,0.8951465
3385,1,1.0,0.9631201
3386,-1,-1.0,-1.0438709
3387,1,1.0,0.99904835
3388,1,1.0,0.95850074
3389,1,1.0,0.9926923
3390,-1,-1.0,-1.0201799
3391,1,1.0,1.0027392
3392,-1,-1.0,-0.9907286
3393,-1,-1.0,-0.989992
3394,-1,-1.0,-0.9794036
3395,1,1.0,0.94386095
3396,-1,-1.0,-0.99373174
3397,-1,-1.0,-0.97284544
3398,1,1.0,0.9815904
3399,1,1.0,0.9889351
3400,-1,-1.0,-0.9910088
3401,-1,-1.0,-0.9951477
3402,-1,-1.0,-0.96243626
3403,1,1.0,1.0211725
3404,1,1.0,1.0052565
3405,-1,-1.0,-0.98331034
3406,1,1.0,1.0045835
3407,1,1.0,1.0282756
3408,-1,-1.0,-0.9908346
3409,-1,-1.0,-0.9842528
3410,-1,-1.0,-0.9689547
3411,1,1.0,0.94819194
3412,-1,-1.0,-1.0023276
3413,-1,-1.0,-1.025937
3414,-1,-1.0,-1.0280802
3415,-1,-1.0,-1.0251135
3416,-1,-1.0,-1.0005128
3417,1,1.0,0.98331714
3418,-1,-1.0,-1.0025256
3419,1,1.0,1.0089935
3420,1,1.0,0.9952967
3421,-1,-1.0,-1.0312104
3422,1,1.0,1.188146
3423,-1,-1.0,-0.9925592
3424,1,1.0,0.9917674
3425,1,1.0,0.9661351
3426,1,1.0,0.99173176
3427,1,1.0,1.0025727
3428,1,1.0,0.995844
3429,-1,-1.0,-0.9842322
3430,1,1.0,1.0907615
3431,-1,-1.0,-0.991102
3432,1,1.0,1.0120178
3433,1,1.0,1.0106388
3434,-1,-1.0,-0.9372091
3435,1,1.0,0.99718153
3436,1,1.0,0.9776502
3437,1,1.0,1.0018792
3438,-1,-1.0,-0.9959024
3439,1,1.0,0.9946765
3440,1,1.0,0.9703747
3441,1,1.0,0.9890541
3442,1,1.0,1.0059074
3443,1,1.0,1.0180291
3444,-1,-1.0,-0.9797146
3445,-1,-1.0,-0.9992518
3446,1,1.0,0.98274976
3447,-1,-1.0,-0.9776107
3448,-1,-1.0,-0.981234
3449,1,1.0,0.930495
3450,-1,-1.0,-0.99242175
3451,-1,-1.0,-1.0228944
3452,-1,-1.0,-0.97964835
3453,1,1.0,0.9440835
3454,1,1.0,0.9616603
3455,1,1.0,0.99378
3456,1,1.0,0.9925164
3457,1,1.0,0.97376204
3458,1,1.0,0.97630274
